user_id,ts,platform,posts,likes,friends,violations,joined_days
U0385,2025-07-21T19:42:25.833791,instagram,0,25,307,0,1433
U0385,2025-07-19T10:29:32.833791,zalo,0,29,307,0,1076
U0385,2025-08-07T08:06:13.833791,x,0,33,307,0,2474
U0385,2025-07-19T10:35:09.833791,instagram,1,13,307,0,2291
U0385,2025-06-05T22:13:33.833791,instagram,0,37,307,0,1803
U0385,2025-08-13T22:00:33.833791,zalo,0,40,307,0,1377
U0385,2025-06-15T08:04:40.833791,instagram,0,5,307,0,807
U0385,2025-08-09T00:21:35.833791,tiktok,1,4,307,0,2412
U0385,2025-06-12T18:31:56.833791,facebook,0,48,307,0,1632
U0385,2025-08-26T22:18:13.833791,instagram,1,37,307,0,177
U0385,2025-06-24T00:32:42.833791,facebook,0,32,307,0,1221
U0385,2025-08-21T20:33:11.833791,instagram,2,18,307,0,1782
U0385,2025-06-21T04:22:39.833791,tiktok,0,54,307,0,1337
U0385,2025-07-14T15:44:31.833791,tiktok,1,50,307,0,1875
U0386,2025-06-09T23:35:14.833791,zalo,1,60,337,0,987
U0386,2025-06-10T18:21:27.833791,x,1,20,337,0,2326
U0386,2025-07-22T20:57:21.833791,tiktok,0,21,337,0,2057
U0386,2025-07-11T22:56:01.833791,facebook,0,27,337,0,1240
U0386,2025-06-11T19:26:18.833791,facebook,0,66,337,0,848
U0386,2025-07-26T04:18:55.833791,zalo,0,19,337,0,2287
U0386,2025-08-20T16:03:04.833791,zalo,1,30,337,0,1256
U0386,2025-08-08T02:09:13.833791,tiktok,3,11,337,0,2240
U0386,2025-08-27T07:25:05.833791,facebook,1,20,337,0,809
U0386,2025-06-04T10:11:39.833791,instagram,2,34,337,0,2149
U0386,2025-07-15T15:30:37.833791,facebook,2,29,337,0,2209
U0386,2025-08-12T06:37:49.833791,x,1,24,337,0,1255
U0386,2025-06-17T11:07:20.833791,instagram,0,12,337,0,584
U0386,2025-06-17T18:54:43.833791,tiktok,0,27,337,0,1969
U0386,2025-06-21T16:36:28.833791,tiktok,2,43,337,0,2214
U0386,2025-08-04T21:34:39.833791,zalo,1,4,337,0,373
U0386,2025-07-30T03:28:47.833791,facebook,1,26,337,0,2451
U0386,2025-06-09T23:59:24.833791,tiktok,2,38,337,0,1972
U0386,2025-07-23T06:54:31.833791,instagram,2,28,337,0,585
U0386,2025-06-15T11:06:23.833791,zalo,1,1,337,0,2173
U0386,2025-07-31T23:09:08.833791,instagram,1,36,337,0,1664
U0387,2025-07-24T21:55:28.833791,x,2,17,580,2,393
U0387,2025-06-26T02:48:37.833791,x,1,33,580,2,582
U0387,2025-06-24T03:31:38.833791,x,0,16,580,2,593
U0387,2025-08-29T04:59:52.833791,instagram,2,12,580,2,1298
U0387,2025-08-03T05:25:19.833791,x,2,20,580,2,1930
U0387,2025-07-10T02:31:26.833791,facebook,0,22,580,2,2198
U0387,2025-07-29T23:06:53.833791,x,0,40,580,2,1095
U0387,2025-07-18T23:42:13.833791,x,1,33,580,2,2403
U0387,2025-08-07T21:19:36.833791,zalo,0,26,580,2,2436
U0387,2025-08-04T01:03:13.833791,facebook,2,50,580,2,1933
U0387,2025-08-02T19:11:27.833791,tiktok,1,39,580,2,2492
U0387,2025-06-01T12:57:34.833791,zalo,0,41,580,2,1313
U0387,2025-06-04T07:41:14.833791,x,1,31,580,2,2323
U0387,2025-07-12T02:35:24.833791,zalo,0,13,580,2,2128
U0387,2025-07-31T05:07:42.833791,zalo,0,25,580,2,1028
U0387,2025-07-22T00:06:23.833791,instagram,0,1,580,2,1857
U0387,2025-07-27T00:31:00.833791,x,0,5,580,2,2048
U0387,2025-07-14T18:34:58.833791,x,0,22,580,2,2453
U0387,2025-07-25T00:14:37.833791,zalo,3,55,580,2,1148
U0388,2025-08-25T17:09:13.833791,facebook,0,25,230,2,1939
U0388,2025-08-17T05:00:28.833791,instagram,0,4,230,2,2402
U0388,2025-06-15T02:26:25.833791,x,1,50,230,2,938
U0388,2025-08-19T16:52:55.833791,facebook,0,7,230,2,1027
U0388,2025-07-26T06:44:27.833791,facebook,2,23,230,2,2460
U0388,2025-07-12T01:07:06.833791,instagram,0,1,230,2,1415
U0388,2025-08-12T03:43:44.833791,instagram,1,19,230,2,903
U0388,2025-06-02T07:46:33.833791,x,2,29,230,2,679
U0388,2025-06-15T08:23:19.833791,instagram,0,28,230,2,1843
U0388,2025-08-23T12:54:01.833791,facebook,0,12,230,2,2018
U0388,2025-06-07T16:48:44.833791,tiktok,1,22,230,2,2011
U0388,2025-07-02T11:24:44.833791,instagram,0,6,230,2,562
U0388,2025-06-01T15:56:51.833791,x,2,28,230,2,1436
U0388,2025-06-12T04:14:20.833791,x,0,16,230,2,828
U0388,2025-07-15T03:45:55.833791,instagram,1,18,230,2,406
U0389,2025-07-14T06:35:20.833791,instagram,1,22,311,1,2074
U0389,2025-06-15T09:49:11.833791,zalo,0,33,311,1,1166
U0389,2025-08-15T16:10:12.833791,x,2,2,311,1,2083
U0389,2025-08-25T13:55:57.833791,instagram,1,42,311,1,1455
U0389,2025-08-25T03:53:32.833791,tiktok,1,35,311,1,1806
U0389,2025-07-04T13:48:42.833791,tiktok,0,23,311,1,2386
U0389,2025-08-08T10:19:18.833791,tiktok,2,27,311,1,345
U0389,2025-08-23T08:27:14.833791,x,1,23,311,1,1952
U0389,2025-06-12T01:06:44.833791,facebook,2,9,311,1,2158
U0389,2025-06-27T04:25:21.833791,facebook,0,35,311,1,852
U0389,2025-07-18T02:00:53.833791,zalo,1,27,311,1,1307
U0389,2025-08-16T08:27:21.833791,facebook,1,19,311,1,405
U0389,2025-08-25T01:07:14.833791,tiktok,1,29,311,1,1120
U0389,2025-07-25T06:07:49.833791,x,0,27,311,1,754
U0389,2025-07-10T16:47:44.833791,x,1,37,311,1,783
U0389,2025-08-18T08:53:53.833791,zalo,1,29,311,1,1475
U0389,2025-07-03T06:17:19.833791,zalo,1,15,311,1,554
U0389,2025-06-14T06:30:23.833791,instagram,1,33,311,1,832
U0389,2025-08-04T18:59:30.833791,tiktok,0,17,311,1,431
U0389,2025-07-18T20:38:26.833791,facebook,1,48,311,1,674
U0389,2025-07-31T10:08:34.833791,zalo,0,31,311,1,479
U0389,2025-07-19T06:08:32.833791,facebook,1,34,311,1,2143
U0389,2025-07-31T01:59:56.833791,facebook,1,36,311,1,2008
U0390,2025-07-03T12:58:36.833791,x,1,22,399,0,966
U0390,2025-06-19T01:33:29.833791,tiktok,0,19,399,0,2420
U0390,2025-07-26T02:02:10.833791,zalo,1,11,399,0,890
U0390,2025-07-25T19:11:20.833791,zalo,1,21,399,0,1012
U0390,2025-06-22T11:44:56.833791,instagram,2,0,399,0,281
U0390,2025-07-07T01:13:14.833791,instagram,2,17,399,0,260
U0390,2025-07-29T13:25:39.833791,tiktok,1,28,399,0,1135
U0390,2025-08-11T18:30:25.833791,x,0,29,399,0,1010
U0390,2025-07-11T21:26:08.833791,x,0,24,399,0,409
U0390,2025-07-07T02:03:57.833791,zalo,0,24,399,0,207
U0390,2025-06-18T07:43:03.833791,zalo,2,15,399,0,2082
U0390,2025-08-15T19:19:57.833791,x,0,28,399,0,1104
U0390,2025-06-02T19:04:04.833791,instagram,3,19,399,0,879
U0390,2025-07-06T05:12:57.833791,instagram,1,25,399,0,845
U0390,2025-07-26T19:44:42.833791,tiktok,1,3,399,0,629
U0390,2025-07-16T23:48:47.833791,instagram,1,20,399,0,1931
U0390,2025-07-27T14:58:19.833791,tiktok,1,27,399,0,580
U0390,2025-06-19T19:40:02.833791,facebook,0,1,399,0,1690
U0391,2025-08-04T22:00:49.833791,x,1,16,394,2,165
U0391,2025-06-30T11:10:07.833791,zalo,0,17,394,2,1243
U0391,2025-08-23T23:48:19.833791,x,1,19,394,2,802
U0391,2025-06-25T05:20:33.833791,instagram,1,26,394,2,1571
U0391,2025-06-17T06:06:32.833791,facebook,1,22,394,2,1710
U0391,2025-06-24T20:38:24.833791,facebook,1,5,394,2,1421
U0391,2025-08-27T03:45:44.833791,x,0,32,394,2,753
U0391,2025-05-31T21:22:34.833791,zalo,0,29,394,2,711
U0391,2025-08-18T17:31:53.833791,x,1,34,394,2,2105
U0391,2025-06-06T06:29:59.833791,facebook,0,20,394,2,1185
U0391,2025-08-27T08:51:22.833791,x,0,27,394,2,2442
U0391,2025-06-29T01:49:41.833791,x,2,33,394,2,2411
U0391,2025-06-01T02:14:55.833791,facebook,0,22,394,2,1391
U0391,2025-06-08T02:08:00.833791,tiktok,0,4,394,2,1604
U0391,2025-08-12T16:04:18.833791,facebook,4,15,394,2,790
U0392,2025-06-24T16:23:36.833791,zalo,0,6,314,3,1351
U0392,2025-07-25T20:34:17.833791,zalo,1,32,314,3,2201
U0392,2025-08-11T08:16:42.833791,tiktok,0,5,314,3,2453
U0392,2025-06-14T18:01:59.833791,zalo,0,9,314,3,852
U0392,2025-06-11T07:30:16.833791,x,2,25,314,3,972
U0392,2025-07-13T18:34:20.833791,zalo,1,21,314,3,1974
U0392,2025-08-22T00:46:19.833791,instagram,0,14,314,3,1642
U0392,2025-07-02T17:29:01.833791,zalo,2,24,314,3,659
U0392,2025-06-03T01:55:20.833791,x,0,12,314,3,1783
U0392,2025-08-09T20:07:56.833791,instagram,0,19,314,3,208
U0392,2025-06-23T12:45:04.833791,facebook,0,29,314,3,288
U0392,2025-06-10T01:20:30.833791,x,0,46,314,3,1843
U0392,2025-07-30T07:25:33.833791,facebook,1,24,314,3,1800
U0392,2025-08-20T04:59:10.833791,instagram,3,32,314,3,472
U0392,2025-08-28T17:19:56.833791,tiktok,1,43,314,3,1107
U0392,2025-08-14T09:23:30.833791,zalo,0,33,314,3,1020
U0392,2025-08-13T12:04:37.833791,zalo,0,21,314,3,702
U0392,2025-08-15T09:24:37.833791,tiktok,0,28,314,3,692
U0392,2025-07-14T01:51:57.833791,tiktok,1,39,314,3,1415
U0392,2025-06-19T06:50:23.833791,zalo,0,20,314,3,1870
U0393,2025-07-29T11:21:26.833791,x,1,8,491,3,612
U0393,2025-07-26T15:35:54.833791,tiktok,0,10,491,3,2233
U0393,2025-08-11T15:29:07.833791,facebook,0,32,491,3,965
U0393,2025-08-23T04:29:03.833791,zalo,1,36,491,3,2233
U0393,2025-08-10T14:39:45.833791,x,0,16,491,3,166
U0393,2025-08-09T03:54:05.833791,x,0,25,491,3,755
U0393,2025-07-21T05:18:20.833791,x,1,26,491,3,1428
U0393,2025-07-05T17:10:34.833791,tiktok,0,17,491,3,390
U0393,2025-08-23T04:19:30.833791,facebook,2,24,491,3,2131
U0393,2025-08-10T06:54:13.833791,facebook,3,24,491,3,403
U0393,2025-08-14T10:35:35.833791,facebook,2,23,491,3,1904
U0393,2025-08-22T22:00:56.833791,facebook,0,30,491,3,1810
U0393,2025-05-31T22:22:35.833791,zalo,2,19,491,3,1446
U0393,2025-08-12T18:07:34.833791,x,1,14,491,3,210
U0393,2025-07-10T09:18:02.833791,x,1,25,491,3,437
U0393,2025-06-19T20:36:38.833791,zalo,2,31,491,3,586
U0394,2025-08-17T19:13:03.833791,x,0,43,390,0,2130
U0394,2025-06-13T16:25:06.833791,facebook,1,43,390,0,1197
U0394,2025-08-29T02:08:48.833791,x,0,42,390,0,2062
U0394,2025-07-16T17:39:27.833791,facebook,0,23,390,0,2342
U0394,2025-08-13T12:56:19.833791,tiktok,0,33,390,0,1580
U0394,2025-07-31T14:12:20.833791,tiktok,2,21,390,0,139
U0394,2025-08-19T02:05:18.833791,zalo,2,17,390,0,965
U0394,2025-07-15T05:54:07.833791,x,2,26,390,0,212
U0394,2025-07-10T07:35:35.833791,tiktok,1,39,390,0,2408
U0394,2025-08-05T08:36:21.833791,zalo,2,44,390,0,862
U0394,2025-07-04T07:22:02.833791,x,1,44,390,0,960
U0394,2025-07-17T01:35:20.833791,x,1,20,390,0,1926
U0394,2025-07-28T10:45:36.833791,x,1,37,390,0,2172
U0394,2025-06-21T21:04:33.833791,instagram,1,43,390,0,497
U0394,2025-06-29T12:08:16.833791,facebook,2,42,390,0,2233
U0394,2025-08-20T22:44:33.833791,x,0,24,390,0,2055
U0394,2025-08-14T12:14:18.833791,instagram,0,39,390,0,1373
U0394,2025-07-07T19:39:59.833791,zalo,1,18,390,0,1221
U0394,2025-06-24T01:25:03.833791,x,1,24,390,0,2308
U0394,2025-08-04T15:30:36.833791,facebook,0,35,390,0,155
U0395,2025-08-25T21:52:23.833791,instagram,1,46,373,2,186
U0395,2025-06-05T18:21:31.833791,zalo,0,18,373,2,1410
U0395,2025-08-22T09:44:58.833791,facebook,1,31,373,2,2338
U0395,2025-07-29T18:04:06.833791,zalo,1,28,373,2,637
U0395,2025-08-07T04:08:22.833791,facebook,1,12,373,2,784
U0395,2025-05-31T22:18:47.833791,x,0,31,373,2,1657
U0395,2025-06-09T10:04:05.833791,instagram,1,23,373,2,275
U0395,2025-06-13T16:25:35.833791,instagram,0,23,373,2,1211
U0395,2025-06-24T02:10:04.833791,tiktok,0,34,373,2,580
U0395,2025-07-13T11:26:40.833791,x,0,9,373,2,1007
U0395,2025-08-23T06:42:59.833791,tiktok,2,1,373,2,2005
U0395,2025-06-10T07:58:36.833791,tiktok,1,13,373,2,421
U0395,2025-08-12T02:55:16.833791,x,0,23,373,2,2191
U0395,2025-06-09T12:00:54.833791,x,2,32,373,2,705
U0395,2025-07-07T18:59:39.833791,zalo,0,32,373,2,2091
U0395,2025-06-19T09:03:11.833791,x,2,23,373,2,2049
U0395,2025-08-04T07:56:45.833791,tiktok,1,24,373,2,391
U0395,2025-08-18T14:37:12.833791,tiktok,1,21,373,2,1378
U0395,2025-07-24T19:46:25.833791,x,0,21,373,2,1694
U0395,2025-07-15T07:10:39.833791,facebook,1,31,373,2,958
U0395,2025-06-30T17:30:34.833791,x,0,33,373,2,553
U0396,2025-07-22T02:00:27.833791,instagram,3,48,475,1,1596
U0396,2025-08-12T04:27:26.833791,instagram,2,33,475,1,1391
U0396,2025-05-31T11:12:17.833791,tiktok,0,18,475,1,210
U0396,2025-06-20T06:07:37.833791,instagram,1,38,475,1,1942
U0396,2025-06-06T02:05:58.833791,zalo,2,40,475,1,858
U0396,2025-07-26T03:20:33.833791,facebook,1,31,475,1,292
U0396,2025-06-08T10:49:36.833791,facebook,2,7,475,1,1112
U0396,2025-06-26T01:44:06.833791,zalo,0,52,475,1,1181
U0396,2025-08-16T10:14:41.833791,zalo,1,30,475,1,2246
U0396,2025-08-01T06:04:50.833791,instagram,1,26,475,1,1965
U0396,2025-06-26T14:24:31.833791,facebook,2,23,475,1,883
U0396,2025-08-17T09:48:21.833791,zalo,2,31,475,1,734
U0396,2025-08-18T02:17:38.833791,facebook,1,42,475,1,2248
U0396,2025-08-01T04:12:29.833791,facebook,1,5,475,1,613
U0396,2025-07-18T20:38:12.833791,facebook,0,0,475,1,2368
U0396,2025-07-29T05:30:18.833791,tiktok,1,20,475,1,2046
U0396,2025-06-08T18:55:43.833791,instagram,1,10,475,1,1794
U0396,2025-06-10T10:16:21.833791,x,1,13,475,1,168
U0396,2025-08-24T16:12:25.833791,facebook,0,21,475,1,1905
U0396,2025-08-05T14:15:22.833791,x,0,5,475,1,802
U0396,2025-08-20T14:56:22.833791,x,1,41,475,1,1660
U0396,2025-06-25T19:29:47.833791,facebook,1,9,475,1,626
U0397,2025-07-01T19:05:30.833791,zalo,2,8,410,2,1840
U0397,2025-08-04T08:16:29.833791,zalo,0,0,410,2,509
U0397,2025-08-02T17:56:13.833791,zalo,1,9,410,2,676
U0397,2025-07-28T07:22:41.833791,x,1,20,410,2,713
U0397,2025-08-29T04:09:20.833791,instagram,0,11,410,2,1156
U0397,2025-06-02T02:21:01.833791,instagram,1,43,410,2,213
U0397,2025-08-23T11:06:51.833791,facebook,1,14,410,2,1270
U0397,2025-07-07T08:45:05.833791,facebook,0,40,410,2,526
U0397,2025-08-02T04:15:31.833791,x,2,5,410,2,376
U0397,2025-06-04T14:13:18.833791,tiktok,2,18,410,2,404
U0397,2025-06-27T15:37:53.833791,tiktok,1,31,410,2,2309
U0397,2025-08-22T11:39:27.833791,facebook,0,50,410,2,1439
U0397,2025-08-20T19:20:48.833791,tiktok,0,26,410,2,2068
U0397,2025-07-18T07:33:12.833791,x,0,59,410,2,2073
U0397,2025-08-18T02:47:07.833791,instagram,0,34,410,2,1533
U0397,2025-08-09T17:00:19.833791,tiktok,0,42,410,2,1863
U0397,2025-06-11T22:36:24.833791,instagram,0,20,410,2,1010
U0397,2025-06-21T20:52:05.833791,facebook,1,16,410,2,958
U0398,2025-06-15T12:12:19.833791,facebook,0,31,435,0,830
U0398,2025-08-11T19:58:22.833791,facebook,2,15,435,0,913
U0398,2025-08-29T02:17:17.833791,facebook,0,40,435,0,130
U0398,2025-07-23T21:11:44.833791,instagram,1,43,435,0,1122
U0398,2025-07-03T00:41:21.833791,facebook,0,32,435,0,1211
U0398,2025-08-16T03:35:26.833791,instagram,0,39,435,0,2003
U0398,2025-08-23T13:09:34.833791,x,0,22,435,0,1140
U0398,2025-07-18T17:39:07.833791,tiktok,0,24,435,0,1519
U0398,2025-08-27T19:11:31.833791,tiktok,0,27,435,0,506
U0398,2025-06-26T19:44:27.833791,x,1,33,435,0,999
U0398,2025-08-05T04:10:41.833791,facebook,0,32,435,0,689
U0398,2025-06-14T20:57:29.833791,instagram,1,31,435,0,1320
U0398,2025-07-26T18:25:16.833791,zalo,2,31,435,0,817
U0398,2025-07-19T11:27:47.833791,instagram,1,15,435,0,1061
U0398,2025-05-31T14:17:40.833791,instagram,0,40,435,0,466
U0398,2025-07-20T06:33:02.833791,facebook,1,22,435,0,1202
U0398,2025-08-08T23:37:10.833791,instagram,1,19,435,0,381
U0398,2025-06-10T10:17:46.833791,zalo,1,7,435,0,2458
U0399,2025-08-17T05:04:01.833791,tiktok,0,13,297,2,2237
U0399,2025-06-16T15:44:59.833791,facebook,2,16,297,2,2209
U0399,2025-06-21T20:57:13.833791,zalo,1,0,297,2,632
U0399,2025-08-06T21:56:29.833791,facebook,2,20,297,2,612
U0399,2025-07-19T08:44:57.833791,instagram,0,28,297,2,1896
U0399,2025-08-01T23:22:36.833791,facebook,1,30,297,2,2380
U0399,2025-07-16T17:54:09.833791,instagram,1,16,297,2,351
U0399,2025-06-22T06:52:46.833791,zalo,0,33,297,2,868
U0399,2025-07-09T00:01:57.833791,tiktok,1,32,297,2,563
U0399,2025-07-05T17:07:06.833791,facebook,3,21,297,2,732
U0399,2025-06-18T03:00:17.833791,instagram,0,31,297,2,149
U0399,2025-07-29T10:22:43.833791,x,0,12,297,2,761
U0399,2025-06-28T19:27:46.833791,zalo,0,34,297,2,1728
U0399,2025-07-07T16:44:13.833791,tiktok,0,33,297,2,495
U0399,2025-08-15T16:57:41.833791,facebook,0,25,297,2,1778
U0400,2025-08-03T16:13:06.833791,tiktok,1,18,416,1,1664
U0400,2025-07-26T15:27:50.833791,x,0,32,416,1,1448
U0400,2025-06-19T17:58:40.833791,tiktok,0,25,416,1,2070
U0400,2025-06-21T13:05:41.833791,tiktok,1,22,416,1,1694
U0400,2025-06-03T10:28:49.833791,x,0,0,416,1,1848
U0400,2025-07-20T19:30:47.833791,x,1,10,416,1,164
U0400,2025-06-06T21:56:13.833791,instagram,3,19,416,1,1481
U0400,2025-07-13T12:43:45.833791,zalo,1,7,416,1,468
U0400,2025-07-29T20:42:47.833791,instagram,0,25,416,1,1776
U0400,2025-08-20T01:53:11.833791,facebook,0,16,416,1,1747
U0400,2025-07-12T17:25:15.833791,instagram,2,35,416,1,276
U0400,2025-07-07T11:33:58.833791,zalo,2,52,416,1,2135
U0400,2025-06-02T20:58:51.833791,instagram,0,2,416,1,1933
U0400,2025-07-11T21:58:56.833791,tiktok,1,37,416,1,1920
U0400,2025-06-16T16:36:59.833791,tiktok,2,27,416,1,179
U0400,2025-06-25T00:41:26.833791,zalo,0,14,416,1,282
U0400,2025-07-13T07:16:30.833791,zalo,0,12,416,1,2053
U0400,2025-06-29T00:32:46.833791,facebook,0,34,416,1,138
U0400,2025-07-07T12:42:26.833791,x,0,28,416,1,869
U0400,2025-06-21T17:39:31.833791,facebook,0,18,416,1,1733
U0401,2025-08-13T01:42:10.833791,tiktok,0,1,426,2,309
U0401,2025-06-10T00:47:10.833791,zalo,1,13,426,2,714
U0401,2025-06-08T13:57:19.833791,tiktok,0,41,426,2,1713
U0401,2025-07-08T08:17:27.833791,tiktok,1,11,426,2,1081
U0401,2025-07-20T10:39:23.833791,tiktok,1,29,426,2,1699
U0401,2025-06-07T21:16:37.833791,instagram,3,12,426,2,2046
U0401,2025-07-06T12:25:22.833791,instagram,1,24,426,2,421
U0401,2025-08-27T22:43:32.833791,tiktok,1,31,426,2,124
U0401,2025-07-30T10:44:02.833791,tiktok,0,34,426,2,1934
U0401,2025-08-14T13:56:30.833791,x,2,38,426,2,884
U0401,2025-06-05T23:00:01.833791,x,0,20,426,2,2409
U0401,2025-07-12T10:33:25.833791,instagram,2,36,426,2,1606
U0401,2025-08-07T06:58:26.833791,tiktok,0,6,426,2,1025
U0401,2025-07-07T07:59:45.833791,instagram,1,22,426,2,2453
U0401,2025-08-01T06:48:31.833791,facebook,0,25,426,2,457
U0401,2025-08-27T21:35:08.833791,tiktok,1,18,426,2,2487
U0401,2025-08-16T15:39:19.833791,facebook,2,26,426,2,875
U0401,2025-08-24T11:55:05.833791,zalo,0,25,426,2,1331
U0401,2025-06-30T00:52:44.833791,instagram,0,18,426,2,229
U0402,2025-08-20T11:51:37.833791,x,1,27,334,1,636
U0402,2025-08-10T09:33:32.833791,tiktok,0,25,334,1,1137
U0402,2025-07-14T03:44:30.833791,tiktok,1,10,334,1,2005
U0402,2025-08-09T09:25:36.833791,zalo,1,37,334,1,1759
U0402,2025-07-31T20:09:22.833791,tiktok,2,19,334,1,1044
U0402,2025-07-21T03:05:24.833791,zalo,2,28,334,1,2111
U0402,2025-08-08T14:53:22.833791,zalo,0,25,334,1,2153
U0402,2025-06-16T18:54:02.833791,zalo,1,0,334,1,304
U0402,2025-08-23T01:35:54.833791,tiktok,0,9,334,1,1814
U0402,2025-08-13T22:52:43.833791,instagram,2,11,334,1,826
U0402,2025-07-18T09:14:51.833791,tiktok,0,34,334,1,2321
U0402,2025-06-22T10:40:14.833791,facebook,1,15,334,1,623
U0402,2025-07-20T16:24:39.833791,zalo,1,17,334,1,2192
U0402,2025-08-02T05:09:06.833791,x,1,20,334,1,1067
U0402,2025-07-24T06:59:49.833791,instagram,1,36,334,1,1813
U0402,2025-07-29T08:29:37.833791,x,1,21,334,1,2450
U0402,2025-06-05T02:12:56.833791,x,0,47,334,1,2354
U0403,2025-08-08T00:28:20.833791,facebook,1,32,435,0,817
U0403,2025-07-29T02:03:01.833791,tiktok,0,29,435,0,2307
U0403,2025-08-09T09:35:10.833791,zalo,1,14,435,0,176
U0403,2025-08-14T05:55:53.833791,instagram,0,20,435,0,1413
U0403,2025-07-30T15:13:01.833791,facebook,2,13,435,0,1577
U0403,2025-06-23T07:03:45.833791,facebook,1,15,435,0,612
U0403,2025-06-16T08:44:45.833791,instagram,2,33,435,0,1144
U0403,2025-07-06T21:19:52.833791,facebook,0,37,435,0,799
U0403,2025-05-31T23:19:22.833791,x,0,42,435,0,985
U0403,2025-07-21T07:20:09.833791,x,1,29,435,0,1779
U0403,2025-08-05T12:04:47.833791,x,1,11,435,0,860
U0403,2025-07-10T08:54:03.833791,zalo,1,5,435,0,1960
U0403,2025-07-01T07:20:22.833791,zalo,0,39,435,0,636
U0403,2025-08-04T08:03:29.833791,instagram,0,8,435,0,2315
U0403,2025-06-11T21:06:17.833791,tiktok,0,6,435,0,282
U0403,2025-06-03T22:44:58.833791,facebook,0,19,435,0,460
U0403,2025-07-18T15:53:15.833791,instagram,0,39,435,0,136
U0404,2025-08-07T02:54:23.833791,instagram,0,26,376,3,1473
U0404,2025-07-22T23:55:32.833791,x,1,34,376,3,568
U0404,2025-07-11T19:11:22.833791,zalo,0,9,376,3,2056
U0404,2025-07-22T19:29:37.833791,instagram,0,40,376,3,1674
U0404,2025-06-16T23:09:59.833791,zalo,1,27,376,3,1833
U0404,2025-07-13T00:08:16.833791,x,2,21,376,3,2494
U0404,2025-07-01T21:05:31.833791,instagram,1,8,376,3,502
U0404,2025-07-27T23:27:47.833791,x,0,39,376,3,2444
U0404,2025-07-28T05:33:08.833791,tiktok,0,33,376,3,829
U0404,2025-06-28T06:33:20.833791,instagram,0,1,376,3,1606
U0404,2025-06-19T12:36:29.833791,instagram,1,20,376,3,2184
U0404,2025-06-07T22:43:08.833791,x,1,36,376,3,734
U0404,2025-07-17T04:01:27.833791,x,1,31,376,3,698
U0404,2025-06-12T00:06:14.833791,tiktok,0,24,376,3,693
U0404,2025-08-19T19:39:46.833791,tiktok,1,1,376,3,236
U0404,2025-08-05T06:17:21.833791,zalo,0,15,376,3,569
U0404,2025-06-12T19:52:28.833791,tiktok,1,39,376,3,384
U0404,2025-07-16T03:37:56.833791,facebook,0,24,376,3,620
U0404,2025-07-26T06:25:38.833791,tiktok,1,29,376,3,877
U0404,2025-07-12T05:36:51.833791,facebook,0,23,376,3,1398
U0404,2025-06-27T12:48:42.833791,tiktok,0,7,376,3,1400
U0405,2025-08-07T08:48:58.833791,zalo,1,13,464,1,1692
U0405,2025-07-18T12:47:35.833791,x,1,24,464,1,1733
U0405,2025-07-22T01:05:14.833791,zalo,1,28,464,1,2024
U0405,2025-06-03T07:36:36.833791,instagram,1,19,464,1,1718
U0405,2025-08-25T13:41:10.833791,instagram,1,16,464,1,224
U0405,2025-07-11T03:55:09.833791,x,0,35,464,1,668
U0405,2025-07-14T15:22:12.833791,x,0,38,464,1,940
U0405,2025-06-26T02:52:54.833791,facebook,3,6,464,1,1701
U0405,2025-07-31T23:14:25.833791,instagram,2,25,464,1,981
U0405,2025-06-07T05:30:41.833791,tiktok,1,26,464,1,1892
U0405,2025-07-08T04:56:33.833791,instagram,0,39,464,1,1732
U0405,2025-07-28T06:59:37.833791,instagram,0,29,464,1,372
U0405,2025-07-31T17:55:30.833791,zalo,2,13,464,1,1091
U0406,2025-08-26T01:54:09.833791,facebook,0,25,352,0,1821
U0406,2025-07-17T18:25:40.833791,x,1,0,352,0,2065
U0406,2025-08-19T11:42:29.833791,instagram,2,0,352,0,263
U0406,2025-06-22T06:57:09.833791,x,2,43,352,0,1822
U0406,2025-08-03T10:55:53.833791,zalo,2,24,352,0,1537
U0406,2025-07-09T21:14:23.833791,tiktok,1,18,352,0,1383
U0406,2025-07-28T05:51:27.833791,x,0,26,352,0,736
U0406,2025-08-18T13:17:59.833791,facebook,0,11,352,0,1472
U0406,2025-06-16T16:12:30.833791,instagram,2,16,352,0,1567
U0406,2025-08-01T15:05:28.833791,x,1,29,352,0,964
U0406,2025-06-30T17:55:35.833791,zalo,2,29,352,0,1469
U0406,2025-06-18T20:21:27.833791,tiktok,1,26,352,0,1636
U0406,2025-07-13T08:11:50.833791,facebook,0,24,352,0,2320
U0406,2025-06-03T23:45:39.833791,zalo,1,24,352,0,1898
U0406,2025-08-04T06:38:22.833791,zalo,1,25,352,0,2036
U0406,2025-07-12T22:43:24.833791,x,1,14,352,0,1718
U0407,2025-06-12T14:13:28.833791,instagram,2,35,278,1,1967
U0407,2025-07-31T06:54:14.833791,instagram,0,37,278,1,852
U0407,2025-06-10T10:28:32.833791,zalo,0,33,278,1,293
U0407,2025-06-09T21:14:11.833791,facebook,2,12,278,1,268
U0407,2025-06-29T20:44:45.833791,x,0,32,278,1,2338
U0407,2025-06-24T20:46:14.833791,x,1,23,278,1,2085
U0407,2025-06-04T08:30:46.833791,instagram,1,8,278,1,1491
U0407,2025-07-15T06:02:38.833791,instagram,2,45,278,1,521
